8_1	ser	eu | presente	sou	I talk
19_30	ler	eu | futuro subjuntivo	ler	if/when I talk
19_31	ler	ele/a (vc) | futuro subjuntivo	ler	if/when he talks
19_32	ler	nós | futuro subjuntivo	lermos	if/when we talk
19_33	ler	eles/as (vcs) | futuro subjuntivo	lerem	if/when they talk
19_34	ler	eu | pessoal infinitivo	ler	for me to talk
19_35	ler	ele/a (vc) | pessoal infinitivo	ler	for him to talk
19_36	ler	nós | pessoal infinitivo	lermos	for us to talk
19_37	ler	eles/as (vcs) | pessoal infinitivo	lerem	for them to talk
20_1	querer	eu | presente	quero	I talk
20_2	querer	ele/a (vc) | presente	quer	he talks
20_3	querer	nós | presente	queremos	we talk
20_4	querer	eles/as (vcs) | presente	querem	they talk
20_5	querer	eu | imperfeito	queria	I used to talk
20_6	querer	ele/a (vc) | imperfeito	queria	he used to talk
20_7	querer	nós | imperfeito	queríamos	we used to talk
20_8	querer	eles/as (vcs) | imperfeito	queriam	they used to talk
20_9	querer	eu | pretérito	quis	I talked
20_10	querer	ele/a (vc) | pretérito	quis	he talked
20_11	querer	nós | pretérito	quisemos	we talked
20_12	querer	eles/as (vcs) | pretérito	quiseram	they talked
20_13	querer	eu | condicional	quereria	I would talk
20_14	querer	ele/a (vc) | condicional	quereria	he would talk
20_15	querer	nós | condicional	quereríamos	we would talk
20_16	querer	eles/as (vcs) | condicional	quereriam	they would talk
20_17	querer	ele/a (vc) | imperativo	queira	talk!
20_18	querer	nós | imperativo	queiramos	talk!
20_19	querer	eles/as (vcs) | imperativo	queiram	talk!
20_20	querer	| gerundo	querendo	talking
20_21	querer	| particípio	querido	talked
20_22	querer	eu | presente subjuntivo	queira	(that) I talk
20_23	querer	ele/a (vc) | presente subjuntivo	queira	(that) he talk
20_24	querer	nós | presente subjuntivo	queiramos	(that) we talk
20_25	querer	eles/as (vcs) | presente subjuntivo	queiram	(that) they talk
20_26	querer	eu | imperfeito subjuntivo	quisesse	(if) I talked
20_27	querer	ele/a (vc) | imperfeito subjuntivo	quisesse	(if) he talked
20_28	querer	nós | imperfeito subjuntivo	quiséssemos	(if) we talked
20_29	querer	eles/as (vcs) | imperfeito subjuntivo	quisessem	(if) they talked
20_30	querer	eu | futuro subjuntivo	quiser	if/when I talk
20_31	querer	ele/a (vc) | futuro subjuntivo	quiser	if/when he talks
20_32	querer	nós | futuro subjuntivo	quisermos	if/when we talk
20_33	querer	eles/as (vcs) | futuro subjuntivo	quiserem	if/when they talk
20_34	querer	eu | pessoal infinitivo	querer	for me to talk
20_35	querer	ele/a (vc) | pessoal infinitivo	querer	for him to talk
20_36	querer	nós | pessoal infinitivo	querermos	for us to talk
20_37	querer	eles/as (vcs) | pessoal infinitivo	quererem	for them to talk
21_1	requerer	eu | presente	requeiro	I talk
21_2	requerer	ele/a (vc) | presente	requer	he talks
21_3	requerer	nós | presente	requeremos	we talk
21_4	requerer	eles/as (vcs) | presente	requerem	they talk
21_5	requerer	eu | imperfeito	requeria	I used to talk
21_6	requerer	ele/a (vc) | imperfeito	requeria	he used to talk
21_7	requerer	nós | imperfeito	requeríamos	we used to talk
21_8	requerer	eles/as (vcs) | imperfeito	requeriam	they used to talk
21_9	requerer	eu | pretérito	requeri	I talked
21_10	requerer	ele/a (vc) | pretérito	requereu	he talked
21_11	requerer	nós | pretérito	requeremos	we talked
21_12	requerer	eles/as (vcs) | pretérito	requereram	they talked
21_13	requerer	eu | condicional	requereria	I would talk
21_14	requerer	ele/a (vc) | condicional	requereria	he would talk
21_15	requerer	nós | condicional	requereríamos	we would talk
21_16	requerer	eles/as (vcs) | condicional	requereriam	they would talk
21_17	requerer	ele/a (vc) | imperativo	requeira	talk!
21_18	requerer	nós | imperativo	requeiramos	talk!
21_19	requerer	eles/as (vcs) | imperativo	requeiram	talk!
21_20	requerer	| gerundo	requerendo	talking
21_21	requerer	| particípio	requerido	talked
21_22	requerer	eu | presente subjuntivo	requeira	(that) I talk
21_23	requerer	ele/a (vc) | presente subjuntivo	requeira	(that) he talk
21_24	requerer	nós | presente subjuntivo	requeiramos	(that) we talk
21_25	requerer	eles/as (vcs) | presente subjuntivo	requeiram	(that) they talk
21_26	requerer	eu | imperfeito subjuntivo	requeresse	(if) I talked
21_27	requerer	ele/a (vc) | imperfeito subjuntivo	requeresse	(if) he talked
21_28	requerer	nós | imperfeito subjuntivo	requerêssemos	(if) we talked
21_29	requerer	eles/as (vcs) | imperfeito subjuntivo	requeressem	(if) they talked
21_30	requerer	eu | futuro subjuntivo	requerer	if/when I talk
21_31	requerer	ele/a (vc) | futuro subjuntivo	requerer	if/when he talks
21_32	requerer	nós | futuro subjuntivo	requerermos	if/when we talk
21_33	requerer	eles/as (vcs) | futuro subjuntivo	requererem	if/when they talk
21_34	requerer	eu | pessoal infinitivo	requerer	for me to talk
21_35	requerer	ele/a (vc) | pessoal infinitivo	requerer	for him to talk
21_36	requerer	nós | pessoal infinitivo	requerermos	for us to talk
21_37	requerer	eles/as (vcs) | pessoal infinitivo	requererem	for them to talk
22_1	rir	eu | presente	rio	I talk
22_2	rir	ele/a (vc) | presente	ri	he talks
22_3	rir	nós | presente	rimos	we talk
22_4	rir	eles/as (vcs) | presente	riem	they talk
22_5	rir	eu | imperfeito	ria	I used to talk
22_6	rir	ele/a (vc) | imperfeito	ria	he used to talk
22_7	rir	nós | imperfeito	ríamos	we used to talk
22_8	rir	eles/as (vcs) | imperfeito	riam	they used to talk
22_9	rir	eu | pretérito	ri	I talked
22_10	rir	ele/a (vc) | pretérito	riu	he talked
22_11	rir	nós | pretérito	rimos	we talked
22_12	rir	eles/as (vcs) | pretérito	riram	they talked
22_13	rir	eu | condicional	riria	I would talk
22_14	rir	ele/a (vc) | condicional	riria	he would talk
22_15	rir	nós | condicional	riríamos	we would talk
22_16	rir	eles/as (vcs) | condicional	ririam	they would talk
22_17	rir	ele/a (vc) | imperativo	ria	talk!
22_18	rir	nós | imperativo	riamos	talk!
22_19	rir	eles/as (vcs) | imperativo	riam	talk!
22_20	rir	| gerundo	rindo	talking
22_21	rir	| particípio	rido	talked
22_22	rir	eu | presente subjuntivo	ria	(that) I talk
22_23	rir	ele/a (vc) | presente subjuntivo	ria	(that) he talk
22_24	rir	nós | presente subjuntivo	riamos	(that) we talk
22_25	rir	eles/as (vcs) | presente subjuntivo	riam	(that) they talk
22_26	rir	eu | imperfeito subjuntivo	risse	(if) I talked
22_27	rir	ele/a (vc) | imperfeito subjuntivo	risse	(if) he talked
22_28	rir	nós | imperfeito subjuntivo	ríssemos	(if) we talked
22_29	rir	eles/as (vcs) | imperfeito subjuntivo	rissem	(if) they talked
22_30	rir	eu | futuro subjuntivo	rir	if/when I talk
22_31	rir	ele/a (vc) | futuro subjuntivo	rir	if/when he talks
22_32	rir	nós | futuro subjuntivo	rirmos	if/when we talk
22_33	rir	eles/as (vcs) | futuro subjuntivo	rirem	if/when they talk
22_34	rir	eu | pessoal infinitivo	rir	for me to talk
22_35	rir	ele/a (vc) | pessoal infinitivo	rir	for him to talk
22_36	rir	nós | pessoal infinitivo	rirmos	for us to talk
22_37	rir	eles/as (vcs) | pessoal infinitivo	rirem	for them to talk
23_1	sorrir	eu | presente	sorrio	I talk
23_2	sorrir	ele/a (vc) | presente	sorri	he talks
23_3	sorrir	nós | presente	sorrimos	we talk
23_4	sorrir	eles/as (vcs) | presente	sorriem	they talk
23_5	sorrir	eu | imperfeito	sorria	I used to talk
23_6	sorrir	ele/a (vc) | imperfeito	sorria	he used to talk
23_7	sorrir	nós | imperfeito	sorríamos	we used to talk
23_8	sorrir	eles/as (vcs) | imperfeito	sorriam	they used to talk
23_9	sorrir	eu | pretérito	sorri	I talked
23_10	sorrir	ele/a (vc) | pretérito	sorriu	he talked
23_11	sorrir	nós | pretérito	sorrimos	we talked
23_12	sorrir	eles/as (vcs) | pretérito	sorriram	they talked
23_13	sorrir	eu | condicional	sorriria	I would talk
23_14	sorrir	ele/a (vc) | condicional	sorriria	he would talk
23_15	sorrir	nós | condicional	sorriríamos	we would talk
23_16	sorrir	eles/as (vcs) | condicional	sorririam	they would talk
23_17	sorrir	ele/a (vc) | imperativo	sorria	talk!
23_18	sorrir	nós | imperativo	sorriamos	talk!
23_19	sorrir	eles/as (vcs) | imperativo	sorriam	talk!
23_20	sorrir	| gerundo	sorrindo	talking
23_21	sorrir	| particípio	sorrido	talked
23_22	sorrir	eu | presente subjuntivo	sorria	(that) I talk
23_23	sorrir	ele/a (vc) | presente subjuntivo	sorria	(that) he talk
23_24	sorrir	nós | presente subjuntivo	sorriamos	(that) we talk
23_25	sorrir	eles/as (vcs) | presente subjuntivo	sorriam	(that) they talk
23_26	sorrir	eu | imperfeito subjuntivo	sorrisse	(if) I talked
23_27	sorrir	ele/a (vc) | imperfeito subjuntivo	sorrisse	(if) he talked
23_28	sorrir	nós | imperfeito subjuntivo	sorríssemos	(if) we talked
23_29	sorrir	eles/as (vcs) | imperfeito subjuntivo	sorrissem	(if) they talked
23_30	sorrir	eu | futuro subjuntivo	sorrir	if/when I talk
23_31	sorrir	ele/a (vc) | futuro subjuntivo	sorrir	if/when he talks
23_32	sorrir	nós | futuro subjuntivo	sorrirmos	if/when we talk
23_33	sorrir	eles/as (vcs) | futuro subjuntivo	sorrirem	if/when they talk
23_34	sorrir	eu | pessoal infinitivo	sorrir	for me to talk
23_35	sorrir	ele/a (vc) | pessoal infinitivo	sorrir	for him to talk
23_36	sorrir	nós | pessoal infinitivo	sorrirmos	for us to talk
23_37	sorrir	eles/as (vcs) | pessoal infinitivo	sorrirem	for them to talk
24_1	dormir	eu | presente	durmo	I talk
24_2	dormir	ele/a (vc) | presente	dorme	he talks
24_3	dormir	nós | presente	dormimos	we talk
24_4	dormir	eles/as (vcs) | presente	dormem	they talk
24_5	dormir	eu | imperfeito	dormia	I used to talk
24_6	dormir	ele/a (vc) | imperfeito	dormia	he used to talk
24_7	dormir	nós | imperfeito	dormíamos	we used to talk
24_8	dormir	eles/as (vcs) | imperfeito	dormiam	they used to talk
24_9	dormir	eu | pretérito	dormi	I talked
24_10	dormir	ele/a (vc) | pretérito	dormiu	he talked
24_11	dormir	nós | pretérito	dormimos	we talked
24_12	dormir	eles/as (vcs) | pretérito	dormiram	they talked
24_13	dormir	eu | condicional	dormiria	I would talk
24_14	dormir	ele/a (vc) | condicional	dormiria	he would talk
24_15	dormir	nós | condicional	dormiríamos	we would talk
24_16	dormir	eles/as (vcs) | condicional	dormiriam	they would talk
24_17	dormir	ele/a (vc) | imperativo	durma	talk!
24_18	dormir	nós | imperativo	durmamos	talk!
24_19	dormir	eles/as (vcs) | imperativo	durmam	talk!
24_20	dormir	| gerundo	dormindo	talking
24_21	dormir	| particípio	dormido	talked
24_22	dormir	eu | presente subjuntivo	durma	(that) I talk
24_23	dormir	ele/a (vc) | presente subjuntivo	durma	(that) he talk
24_24	dormir	nós | presente subjuntivo	durmamos	(that) we talk
24_25	dormir	eles/as (vcs) | presente subjuntivo	durmam	(that) they talk
24_26	dormir	eu | imperfeito subjuntivo	dormisse	(if) I talked
24_27	dormir	ele/a (vc) | imperfeito subjuntivo	dormisse	(if) he talked
24_28	dormir	nós | imperfeito subjuntivo	dormíssemos	(if) we talked
24_29	dormir	eles/as (vcs) | imperfeito subjuntivo	dormissem	(if) they talked
24_30	dormir	eu | futuro subjuntivo	dormir	if/when I talk
24_31	dormir	ele/a (vc) | futuro subjuntivo	dormir	if/when he talks
24_32	dormir	nós | futuro subjuntivo	dormirmos	if/when we talk
24_33	dormir	eles/as (vcs) | futuro subjuntivo	dormirem	if/when they talk
24_34	dormir	eu | pessoal infinitivo	dormir	for me to talk
24_35	dormir	ele/a (vc) | pessoal infinitivo	dormir	for him to talk
24_36	dormir	nós | pessoal infinitivo	dormirmos	for us to talk
24_37	dormir	eles/as (vcs) | pessoal infinitivo	dormirem	for them to talk
25_1	entrever	eu | presente	entrevejo	I talk
25_2	entrever	ele/a (vc) | presente	entrevê	he talks
25_3	entrever	nós | presente	entrevemos	we talk
25_4	entrever	eles/as (vcs) | presente	entreveem	they talk
25_5	entrever	eu | imperfeito	entrevia	I used to talk
25_6	entrever	ele/a (vc) | imperfeito	entrevia	he used to talk
25_7	entrever	nós | imperfeito	entrevíamos	we used to talk
25_8	entrever	eles/as (vcs) | imperfeito	entreviam	they used to talk
25_9	entrever	eu | pretérito	entrevi	I talked
25_10	entrever	ele/a (vc) | pretérito	entreviu	he talked
25_11	entrever	nós | pretérito	entrevimos	we talked
25_12	entrever	eles/as (vcs) | pretérito	entreviram	they talked
25_13	entrever	eu | condicional	entreveria	I would talk
25_14	entrever	ele/a (vc) | condicional	entreveria	he would talk
25_15	entrever	nós | condicional	entreveríamos	we would talk
25_16	entrever	eles/as (vcs) | condicional	entreveriam	they would talk
25_17	entrever	ele/a (vc) | imperativo	entreveja	talk!
25_18	entrever	nós | imperativo	entrevejamos	talk!
25_19	entrever	eles/as (vcs) | imperativo	entrevejam	talk!
25_20	entrever	| gerundo	entrevendo	talking
25_21	entrever	| particípio	entrevisto	talked
25_22	entrever	eu | presente subjuntivo	entreveja	(that) I talk
25_23	entrever	ele/a (vc) | presente subjuntivo	entreveja	(that) he talk
25_24	entrever	nós | presente subjuntivo	entrevejamos	(that) we talk
25_25	entrever	eles/as (vcs) | presente subjuntivo	entrevejam	(that) they talk
25_26	entrever	eu | imperfeito subjuntivo	entrevisse	(if) I talked
25_27	entrever	ele/a (vc) | imperfeito subjuntivo	entrevisse	(if) he talked
25_28	entrever	nós | imperfeito subjuntivo	entrevíssemos	(if) we talked
25_29	entrever	eles/as (vcs) | imperfeito subjuntivo	entrevissem	(if) they talked
25_30	entrever	eu | futuro subjuntivo	entrever	if/when I talk
25_31	entrever	ele/a (vc) | futuro subjuntivo	entrever	if/when he talks
25_32	entrever	nós | futuro subjuntivo	entrevermos	if/when we talk
25_33	entrever	eles/as (vcs) | futuro subjuntivo	entreverem	if/when they talk
25_34	entrever	eu | pessoal infinitivo	entrever	for me to talk
25_35	entrever	ele/a (vc) | pessoal infinitivo	entrever	for him to talk
25_36	entrever	nós | pessoal infinitivo	entrevermos	for us to talk
25_37	entrever	eles/as (vcs) | pessoal infinitivo	entreverem	for them to talk
26_1	rever	eu | presente	revejo	I talk
26_2	rever	ele/a (vc) | presente	revê	he talks
26_3	rever	nós | presente	revemos	we talk
26_4	rever	eles/as (vcs) | presente	reveem	they talk
26_5	rever	eu | imperfeito	revia	I used to talk
26_6	rever	ele/a (vc) | imperfeito	revia	he used to talk
26_7	rever	nós | imperfeito	revíamos	we used to talk
26_8	rever	eles/as (vcs) | imperfeito	reviam	they used to talk
26_9	rever	eu | pretérito	revi	I talked
26_10	rever	ele/a (vc) | pretérito	reviu	he talked
26_11	rever	nós | pretérito	revimos	we talked
26_12	rever	eles/as (vcs) | pretérito	reviram	they talked
26_13	rever	eu | condicional	reveria	I would talk
26_14	rever	ele/a (vc) | condicional	reveria	he would talk
26_15	rever	nós | condicional	reveríamos	we would talk
26_16	rever	eles/as (vcs) | condicional	reveriam	they would talk
26_17	rever	ele/a (vc) | imperativo	reveja	talk!
26_18	rever	nós | imperativo	revejamos	talk!
26_19	rever	eles/as (vcs) | imperativo	revejam	talk!
26_20	rever	| gerundo	revendo	talking
26_21	rever	| particípio	revisto	talked
26_22	rever	eu | presente subjuntivo	reveja	(that) I talk
26_23	rever	ele/a (vc) | presente subjuntivo	reveja	(that) he talk
26_24	rever	nós | presente subjuntivo	revejamos	(that) we talk
26_25	rever	eles/as (vcs) | presente subjuntivo	revejam	(that) they talk
26_26	rever	eu | imperfeito subjuntivo	revisse	(if) I talked
26_27	rever	ele/a (vc) | imperfeito subjuntivo	revisse	(if) he talked
26_28	rever	nós | imperfeito subjuntivo	revíssemos	(if) we talked
26_29	rever	eles/as (vcs) | imperfeito subjuntivo	revissem	(if) they talked
26_30	rever	eu | futuro subjuntivo	rever	if/when I talk
26_31	rever	ele/a (vc) | futuro subjuntivo	rever	if/when he talks
26_32	rever	nós | futuro subjuntivo	revermos	if/when we talk
26_33	rever	eles/as (vcs) | futuro subjuntivo	reverem	if/when they talk
26_34	rever	eu | pessoal infinitivo	rever	for me to talk
26_35	rever	ele/a (vc) | pessoal infinitivo	rever	for him to talk
26_36	rever	nós | pessoal infinitivo	revermos	for us to talk
26_37	rever	eles/as (vcs) | pessoal infinitivo	reverem	for them to talk
27_1	trazer	eu | presente	trago	I talk
27_2	trazer	ele/a (vc) | presente	traz	he talks
27_3	trazer	nós | presente	trazemos	we talk
27_4	trazer	eles/as (vcs) | presente	trazem	they talk
27_5	trazer	eu | imperfeito	trazia	I used to talk
27_6	trazer	ele/a (vc) | imperfeito	trazia	he used to talk
27_7	trazer	nós | imperfeito	trazíamos	we used to talk
27_8	trazer	eles/as (vcs) | imperfeito	traziam	they used to talk
27_9	trazer	eu | pretérito	trouxe	I talked
27_10	trazer	ele/a (vc) | pretérito	trouxe	he talked
27_11	trazer	nós | pretérito	trouxemos	we talked
27_12	trazer	eles/as (vcs) | pretérito	trouxeram	they talked
27_13	trazer	eu | condicional	traria	I would talk
27_14	trazer	ele/a (vc) | condicional	traria	he would talk
27_15	trazer	nós | condicional	traríamos	we would talk
27_16	trazer	eles/as (vcs) | condicional	trariam	they would talk
27_17	trazer	ele/a (vc) | imperativo	traga	talk!
27_18	trazer	nós | imperativo	tragamos	talk!
27_19	trazer	eles/as (vcs) | imperativo	tragam	talk!
27_20	trazer	| gerundo	trazendo	talking
27_21	trazer	| particípio	trazido	talked
27_22	trazer	eu | presente subjuntivo	traga	(that) I talk
27_23	trazer	ele/a (vc) | presente subjuntivo	traga	(that) he talk
27_24	trazer	nós | presente subjuntivo	tragamos	(that) we talk
27_25	trazer	eles/as (vcs) | presente subjuntivo	tragam	(that) they talk
27_26	trazer	eu | imperfeito subjuntivo	trouxesse	(if) I talked
27_27	trazer	ele/a (vc) | imperfeito subjuntivo	trouxesse	(if) he talked
27_28	trazer	nós | imperfeito subjuntivo	trouxéssemos	(if) we talked
27_29	trazer	eles/as (vcs) | imperfeito subjuntivo	trouxessem	(if) they talked
27_30	trazer	eu | futuro subjuntivo	trouxer	if/when I talk
27_31	trazer	ele/a (vc) | futuro subjuntivo	trouxer	if/when he talks
27_32	trazer	nós | futuro subjuntivo	trouxermos	if/when we talk
27_33	trazer	eles/as (vcs) | futuro subjuntivo	trouxerem	if/when they talk
27_34	trazer	eu | pessoal infinitivo	trazer	for me to talk
27_35	trazer	ele/a (vc) | pessoal infinitivo	trazer	for him to talk
27_36	trazer	nós | pessoal infinitivo	trazermos	for us to talk
27_37	trazer	eles/as (vcs) | pessoal infinitivo	trazerem	for them to talk
28_1	crer	eu | presente	creio	I talk
28_2	crer	ele/a (vc) | presente	crê	he talks
28_3	crer	nós | presente	cremos	we talk
28_4	crer	eles/as (vcs) | presente	creem	they talk
28_5	crer	eu | imperfeito	cria	I used to talk
28_6	crer	ele/a (vc) | imperfeito	cria	he used to talk
28_7	crer	nós | imperfeito	críamos	we used to talk
28_8	crer	eles/as (vcs) | imperfeito	criam	they used to talk
28_9	crer	eu | pretérito	cri	I talked
28_10	crer	ele/a (vc) | pretérito	creu	he talked
28_11	crer	nós | pretérito	cremos	we talked
28_12	crer	eles/as (vcs) | pretérito	creram	they talked
28_13	crer	eu | condicional	creria	I would talk
28_14	crer	ele/a (vc) | condicional	creria	he would talk
28_15	crer	nós | condicional	creríamos	we would talk
28_16	crer	eles/as (vcs) | condicional	creriam	they would talk
28_17	crer	ele/a (vc) | imperativo	creia	talk!
28_18	crer	nós | imperativo	creiamos	talk!
28_19	crer	eles/as (vcs) | imperativo	creiam	talk!
28_20	crer	| gerundo	crendo	talking
28_21	crer	| particípio	crido	talked
28_22	crer	eu | presente subjuntivo	creia	(that) I talk
28_23	crer	ele/a (vc) | presente subjuntivo	creia	(that) he talk
28_24	crer	nós | presente subjuntivo	creiamos	(that) we talk
28_25	crer	eles/as (vcs) | presente subjuntivo	creiam	(that) they talk
28_26	crer	eu | imperfeito subjuntivo	cresse	(if) I talked
28_27	crer	ele/a (vc) | imperfeito subjuntivo	cresse	(if) he talked
28_28	crer	nós | imperfeito subjuntivo	crêssemos	(if) we talked
28_29	crer	eles/as (vcs) | imperfeito subjuntivo	cressem	(if) they talked
28_30	crer	eu | futuro subjuntivo	crer	if/when I talk
28_31	crer	ele/a (vc) | futuro subjuntivo	crer	if/when he talks
28_32	crer	nós | futuro subjuntivo	crermos	if/when we talk
28_33	crer	eles/as (vcs) | futuro subjuntivo	crerem	if/when they talk
28_34	crer	eu | pessoal infinitivo	crer	for me to talk
28_35	crer	ele/a (vc) | pessoal infinitivo	crer	for him to talk
28_36	crer	nós | pessoal infinitivo	crermos	for us to talk
28_37	crer	eles/as (vcs) | pessoal infinitivo	crerem	for them to talk
29_1	descrer	eu | presente	descreio	I talk
29_2	descrer	ele/a (vc) | presente	descrê	he talks
29_3	descrer	nós | presente	descremos	we talk
29_4	descrer	eles/as (vcs) | presente	descreem	they talk
29_5	descrer	eu | imperfeito	descria	I used to talk
29_6	descrer	ele/a (vc) | imperfeito	descria	he used to talk
29_7	descrer	nós | imperfeito	descríamos	we used to talk
29_8	descrer	eles/as (vcs) | imperfeito	descriam	they used to talk
29_9	descrer	eu | pretérito	descri	I talked
29_10	descrer	ele/a (vc) | pretérito	descreu	he talked
29_11	descrer	nós | pretérito	descremos	we talked
29_12	descrer	eles/as (vcs) | pretérito	descreram	they talked
29_13	descrer	eu | condicional	descreria	I would talk
29_14	descrer	ele/a (vc) | condicional	descreria	he would talk
29_15	descrer	nós | condicional	descreríamos	we would talk
29_16	descrer	eles/as (vcs) | condicional	descreriam	they would talk
29_17	descrer	ele/a (vc) | imperativo	descreia	talk!
29_18	descrer	nós | imperativo	descreiamos	talk!
29_19	descrer	eles/as (vcs) | imperativo	descreiam	talk!
29_20	descrer	| gerundo	descrendo	talking
29_21	descrer	| particípio	descrido	talked
29_22	descrer	eu | presente subjuntivo	descreia	(that) I talk
29_23	descrer	ele/a (vc) | presente subjuntivo	descreia	(that) he talk
29_24	descrer	nós | presente subjuntivo	descreiamos	(that) we talk
29_25	descrer	eles/as (vcs) | presente subjuntivo	descreiam	(that) they talk
29_26	descrer	eu | imperfeito subjuntivo	descresse	(if) I talked
29_27	descrer	ele/a (vc) | imperfeito subjuntivo	descresse	(if) he talked
29_28	descrer	nós | imperfeito subjuntivo	descrêssemos	(if) we talked
29_29	descrer	eles/as (vcs) | imperfeito subjuntivo	descressem	(if) they talked
29_30	descrer	eu | futuro subjuntivo	descrer	if/when I talk
29_31	descrer	ele/a (vc) | futuro subjuntivo	descrer	if/when he talks
29_32	descrer	nós | futuro subjuntivo	descrermos	if/when we talk
29_33	descrer	eles/as (vcs) | futuro subjuntivo	descrerem	if/when they talk
29_34	descrer	eu | pessoal infinitivo	descrer	for me to talk
29_35	descrer	ele/a (vc) | pessoal infinitivo	descrer	for him to talk
29_36	descrer	nós | pessoal infinitivo	descrermos	for us to talk
29_37	descrer	eles/as (vcs) | pessoal infinitivo	descrerem	for them to talk
30_1	prever	eu | presente	prevejo	I talk
30_2	prever	ele/a (vc) | presente	prevê	he talks
30_3	prever	nós | presente	prevemos	we talk
30_4	prever	eles/as (vcs) | presente	preveem	they talk
30_5	prever	eu | imperfeito	previa	I used to talk
30_6	prever	ele/a (vc) | imperfeito	previa	he used to talk
30_7	prever	nós | imperfeito	prevíamos	we used to talk
30_8	prever	eles/as (vcs) | imperfeito	previam	they used to talk
30_9	prever	eu | pretérito	previ	I talked
30_10	prever	ele/a (vc) | pretérito	previu	he talked
30_11	prever	nós | pretérito	previmos	we talked
30_12	prever	eles/as (vcs) | pretérito	previram	they talked
30_13	prever	eu | condicional	preveria	I would talk
30_14	prever	ele/a (vc) | condicional	preveria	he would talk
30_15	prever	nós | condicional	preveríamos	we would talk
30_16	prever	eles/as (vcs) | condicional	preveriam	they would talk
30_17	prever	ele/a (vc) | imperativo	preveja	talk!
30_18	prever	nós | imperativo	prevejamos	talk!
30_19	prever	eles/as (vcs) | imperativo	prevejam	talk!
30_20	prever	| gerundo	prevendo	talking
30_21	prever	| particípio	previsto	talked
30_22	prever	eu | presente subjuntivo	preveja	(that) I talk
30_23	prever	ele/a (vc) | presente subjuntivo	preveja	(that) he talk
30_24	prever	nós | presente subjuntivo	prevejamos	(that) we talk
30_25	prever	eles/as (vcs) | presente subjuntivo	prevejam	(that) they talk
30_26	prever	eu | imperfeito subjuntivo	previsse	(if) I talked
30_27	prever	ele/a (vc) | imperfeito subjuntivo	previsse	(if) he talked
30_28	prever	nós | imperfeito subjuntivo	prevíssemos	(if) we talked
30_29	prever	eles/as (vcs) | imperfeito subjuntivo	previssem	(if) they talked
30_30	prever	eu | futuro subjuntivo	prever	if/when I talk
