8_1	ser	eu | presente	sou	I talk
30_31	prever	ele/a (vc) | futuro subjuntivo	prever	if/when he talks
30_32	prever	nós | futuro subjuntivo	prevermos	if/when we talk
30_33	prever	eles/as (vcs) | futuro subjuntivo	preverem	if/when they talk
30_34	prever	eu | pessoal infinitivo	prever	for me to talk
30_35	prever	ele/a (vc) | pessoal infinitivo	prever	for him to talk
30_36	prever	nós | pessoal infinitivo	prevermos	for us to talk
30_37	prever	eles/as (vcs) | pessoal infinitivo	preverem	for them to talk
31_1	abrir	eu | presente	abro	I talk
31_2	abrir	ele/a (vc) | presente	abre	he talks
31_3	abrir	nós | presente	abrimos	we talk
31_4	abrir	eles/as (vcs) | presente	abrem	they talk
31_5	abrir	eu | imperfeito	abria	I used to talk
31_6	abrir	ele/a (vc) | imperfeito	abria	he used to talk
31_7	abrir	nós | imperfeito	abríamos	we used to talk
31_8	abrir	eles/as (vcs) | imperfeito	abriam	they used to talk
31_9	abrir	eu | pretérito	abri	I talked
31_10	abrir	ele/a (vc) | pretérito	abriu	he talked
31_11	abrir	nós | pretérito	abrimos	we talked
31_12	abrir	eles/as (vcs) | pretérito	abriram	they talked
31_13	abrir	eu | condicional	abriria	I would talk
31_14	abrir	ele/a (vc) | condicional	abriria	he would talk
31_15	abrir	nós | condicional	abriríamos	we would talk
31_16	abrir	eles/as (vcs) | condicional	abririam	they would talk
31_17	abrir	ele/a (vc) | imperativo	abra	talk!
31_18	abrir	nós | imperativo	abramos	talk!
31_19	abrir	eles/as (vcs) | imperativo	abram	talk!
31_20	abrir	| gerundo	abrindo	talking
31_21	abrir	| particípio	aberto	talked
31_22	abrir	eu | presente subjuntivo	abra	(that) I talk
31_23	abrir	ele/a (vc) | presente subjuntivo	abra	(that) he talk
31_24	abrir	nós | presente subjuntivo	abramos	(that) we talk
31_25	abrir	eles/as (vcs) | presente subjuntivo	abram	(that) they talk
31_26	abrir	eu | imperfeito subjuntivo	abrisse	(if) I talked
31_27	abrir	ele/a (vc) | imperfeito subjuntivo	abrisse	(if) he talked
31_28	abrir	nós | imperfeito subjuntivo	abríssemos	(if) we talked
31_29	abrir	eles/as (vcs) | imperfeito subjuntivo	abrissem	(if) they talked
31_30	abrir	eu | futuro subjuntivo	abrir	if/when I talk
31_31	abrir	ele/a (vc) | futuro subjuntivo	abrir	if/when he talks
31_32	abrir	nós | futuro subjuntivo	abrirmos	if/when we talk
31_33	abrir	eles/as (vcs) | futuro subjuntivo	abrirem	if/when they talk
31_34	abrir	eu | pessoal infinitivo	abrir	for me to talk
31_35	abrir	ele/a (vc) | pessoal infinitivo	abrir	for him to talk
31_36	abrir	nós | pessoal infinitivo	abrirmos	for us to talk
31_37	abrir	eles/as (vcs) | pessoal infinitivo	abrirem	for them to talk
32_1	pôr	eu | presente	ponho	I talk
32_2	pôr	ele/a (vc) | presente	põe	he talks
32_3	pôr	nós | presente	pomos	we talk
32_4	pôr	eles/as (vcs) | presente	põem	they talk
32_5	pôr	eu | imperfeito	punha	I used to talk
32_6	pôr	ele/a (vc) | imperfeito	punha	he used to talk
32_7	pôr	nós | imperfeito	púnhamos	we used to talk
32_8	pôr	eles/as (vcs) | imperfeito	punham	they used to talk
32_9	pôr	eu | pretérito	pus	I talked
32_10	pôr	ele/a (vc) | pretérito	pôs	he talked
32_11	pôr	nós | pretérito	pusemos	we talked
32_12	pôr	eles/as (vcs) | pretérito	puseram	they talked
32_13	pôr	eu | condicional	poria	I would talk
32_14	pôr	ele/a (vc) | condicional	poria	he would talk
32_15	pôr	nós | condicional	poríamos	we would talk
32_16	pôr	eles/as (vcs) | condicional	poriam	they would talk
32_17	pôr	ele/a (vc) | imperativo	ponha	talk!
32_18	pôr	nós | imperativo	ponhamos	talk!
32_19	pôr	eles/as (vcs) | imperativo	ponham	talk!
32_20	pôr	| gerundo	pondo	talking
32_21	pôr	| particípio	posto	talked
32_22	pôr	eu | presente subjuntivo	ponha	(that) I talk
32_23	pôr	ele/a (vc) | presente subjuntivo	ponha	(that) he talk
32_24	pôr	nós | presente subjuntivo	ponhamos	(that) we talk
32_25	pôr	eles/as (vcs) | presente subjuntivo	ponham	(that) they talk
32_26	pôr	eu | imperfeito subjuntivo	pusesse	(if) I talked
32_27	pôr	ele/a (vc) | imperfeito subjuntivo	pusesse	(if) he talked
32_28	pôr	nós | imperfeito subjuntivo	puséssemos	(if) we talked
32_29	pôr	eles/as (vcs) | imperfeito subjuntivo	pusessem	(if) they talked
32_30	pôr	eu | futuro subjuntivo	puser	if/when I talk
32_31	pôr	ele/a (vc) | futuro subjuntivo	puser	if/when he talks
32_32	pôr	nós | futuro subjuntivo	pusermos	if/when we talk
32_33	pôr	eles/as (vcs) | futuro subjuntivo	puserem	if/when they talk
32_34	pôr	eu | pessoal infinitivo	pôr	for me to talk
32_35	pôr	ele/a (vc) | pessoal infinitivo	pôr	for him to talk
32_36	pôr	nós | pessoal infinitivo	pormos	for us to talk
32_37	pôr	eles/as (vcs) | pessoal infinitivo	porem	for them to talk
33_1	construir	eu | presente	construo	I talk
33_2	construir	ele/a (vc) | presente	constrói	he talks
33_3	construir	nós | presente	construímos	we talk
33_4	construir	eles/as (vcs) | presente	constroem	they talk
33_5	construir	eu | imperfeito	construía	I used to talk
33_6	construir	ele/a (vc) | imperfeito	construía	he used to talk
33_7	construir	nós | imperfeito	construíamos	we used to talk
33_8	construir	eles/as (vcs) | imperfeito	construíam	they used to talk
33_9	construir	eu | pretérito	construí	I talked
33_10	construir	ele/a (vc) | pretérito	construiu	he talked
33_11	construir	nós | pretérito	construímos	we talked
33_12	construir	eles/as (vcs) | pretérito	construíram	they talked
33_13	construir	eu | condicional	construiria	I would talk
33_14	construir	ele/a (vc) | condicional	construiria	he would talk
33_15	construir	nós | condicional	construiríamos	we would talk
33_16	construir	eles/as (vcs) | condicional	construiriam	they would talk
33_17	construir	ele/a (vc) | imperativo	construa	talk!
33_18	construir	nós | imperativo	construamos	talk!
33_19	construir	eles/as (vcs) | imperativo	construam	talk!
33_20	construir	| gerundo	construindo	talking
33_21	construir	| particípio	construído	talked
33_22	construir	eu | presente subjuntivo	construa	(that) I talk
33_23	construir	ele/a (vc) | presente subjuntivo	construa	(that) he talk
33_24	construir	nós | presente subjuntivo	construamos	(that) we talk
33_25	construir	eles/as (vcs) | presente subjuntivo	construam	(that) they talk
33_26	construir	eu | imperfeito subjuntivo	construísse	(if) I talked
33_27	construir	ele/a (vc) | imperfeito subjuntivo	construísse	(if) he talked
33_28	construir	nós | imperfeito subjuntivo	construíssemos	(if) we talked
33_29	construir	eles/as (vcs) | imperfeito subjuntivo	construíssem	(if) they talked
33_30	construir	eu | futuro subjuntivo	construir	if/when I talk
33_31	construir	ele/a (vc) | futuro subjuntivo	construir	if/when he talks
33_32	construir	nós | futuro subjuntivo	construirmos	if/when we talk
33_33	construir	eles/as (vcs) | futuro subjuntivo	construírem	if/when they talk
33_34	construir	eu | pessoal infinitivo	construir	for me to talk
33_35	construir	ele/a (vc) | pessoal infinitivo	construir	for him to talk
33_36	construir	nós | pessoal infinitivo	construirmos	for us to talk
33_37	construir	eles/as (vcs) | pessoal infinitivo	construírem	for them to talk
34_1	destruir	eu | presente	destruo	I talk
34_2	destruir	ele/a (vc) | presente	destrói	he talks
34_3	destruir	nós | presente	destruímos	we talk
34_4	destruir	eles/as (vcs) | presente	destroem	they talk
34_5	destruir	eu | imperfeito	destruía	I used to talk
34_6	destruir	ele/a (vc) | imperfeito	destruía	he used to talk
34_7	destruir	nós | imperfeito	destruíamos	we used to talk
34_8	destruir	eles/as (vcs) | imperfeito	destruíam	they used to talk
34_9	destruir	eu | pretérito	destruí	I talked
34_10	destruir	ele/a (vc) | pretérito	destruiu	he talked
34_11	destruir	nós | pretérito	destruímos	we talked
34_12	destruir	eles/as (vcs) | pretérito	destruíram	they talked
34_13	destruir	eu | condicional	destruiria	I would talk
34_14	destruir	ele/a (vc) | condicional	destruiria	he would talk
34_15	destruir	nós | condicional	destruiríamos	we would talk
34_16	destruir	eles/as (vcs) | condicional	destruiriam	they would talk
34_17	destruir	ele/a (vc) | imperativo	destrua	talk!
34_18	destruir	nós | imperativo	destruamos	talk!
34_19	destruir	eles/as (vcs) | imperativo	destruam	talk!
34_20	destruir	| gerundo	destruindo	talking
34_21	destruir	| particípio	destruído	talked
34_22	destruir	eu | presente subjuntivo	destrua	(that) I talk
34_23	destruir	ele/a (vc) | presente subjuntivo	destrua	(that) he talk
34_24	destruir	nós | presente subjuntivo	destruamos	(that) we talk
34_25	destruir	eles/as (vcs) | presente subjuntivo	destruam	(that) they talk
34_26	destruir	eu | imperfeito subjuntivo	destruísse	(if) I talked
34_27	destruir	ele/a (vc) | imperfeito subjuntivo	destruísse	(if) he talked
34_28	destruir	nós | imperfeito subjuntivo	destruíssemos	(if) we talked
34_29	destruir	eles/as (vcs) | imperfeito subjuntivo	destruíssem	(if) they talked
34_30	destruir	eu | futuro subjuntivo	destruir	if/when I talk
34_31	destruir	ele/a (vc) | futuro subjuntivo	destruir	if/when he talks
34_32	destruir	nós | futuro subjuntivo	destruirmos	if/when we talk
34_33	destruir	eles/as (vcs) | futuro subjuntivo	destruírem	if/when they talk
34_34	destruir	eu | pessoal infinitivo	destruir	for me to talk
34_35	destruir	ele/a (vc) | pessoal infinitivo	destruir	for him to talk
34_36	destruir	nós | pessoal infinitivo	destruirmos	for us to talk
34_37	destruir	eles/as (vcs) | pessoal infinitivo	destruírem	for them to talk
35_1	fazer	eu | presente	faço	I talk
35_2	fazer	ele/a (vc) | presente	faz	he talks
35_3	fazer	nós | presente	fazemos	we talk
35_4	fazer	eles/as (vcs) | presente	fazem	they talk
35_5	fazer	eu | imperfeito	fazia	I used to talk
35_6	fazer	ele/a (vc) | imperfeito	fazia	he used to talk
35_7	fazer	nós | imperfeito	fazíamos	we used to talk
35_8	fazer	eles/as (vcs) | imperfeito	faziam	they used to talk
35_9	fazer	eu | pretérito	fiz	I talked
35_10	fazer	ele/a (vc) | pretérito	fez	he talked
35_11	fazer	nós | pretérito	fizemos	we talked
35_12	fazer	eles/as (vcs) | pretérito	fizeram	they talked
35_13	fazer	eu | condicional	faria	I would talk
35_14	fazer	ele/a (vc) | condicional	faria	he would talk
35_15	fazer	nós | condicional	faríamos	we would talk
35_16	fazer	eles/as (vcs) | condicional	fariam	they would talk
35_17	fazer	ele/a (vc) | imperativo	faça	talk!
35_18	fazer	nós | imperativo	façamos	talk!
35_19	fazer	eles/as (vcs) | imperativo	façam	talk!
35_20	fazer	| gerundo	fazendo	talking
35_21	fazer	| particípio	feito	talked
35_22	fazer	eu | presente subjuntivo	faça	(that) I talk
35_23	fazer	ele/a (vc) | presente subjuntivo	faça	(that) he talk
35_24	fazer	nós | presente subjuntivo	façamos	(that) we talk
35_25	fazer	eles/as (vcs) | presente subjuntivo	façam	(that) they talk
35_26	fazer	eu | imperfeito subjuntivo	fizesse	(if) I talked
35_27	fazer	ele/a (vc) | imperfeito subjuntivo	fizesse	(if) he talked
35_28	fazer	nós | imperfeito subjuntivo	fizéssemos	(if) we talked
35_29	fazer	eles/as (vcs) | imperfeito subjuntivo	fizessem	(if) they talked
35_30	fazer	eu | futuro subjuntivo	fizer	if/when I talk
35_31	fazer	ele/a (vc) | futuro subjuntivo	fizer	if/when he talks
35_32	fazer	nós | futuro subjuntivo	fizermos	if/when we talk
35_33	fazer	eles/as (vcs) | futuro subjuntivo	fizerem	if/when they talk
35_34	fazer	eu | pessoal infinitivo	fazer	for me to talk
35_35	fazer	ele/a (vc) | pessoal infinitivo	fazer	for him to talk
35_36	fazer	nós | pessoal infinitivo	fazermos	for us to talk
35_37	fazer	eles/as (vcs) | pessoal infinitivo	fazerem	for them to talk
36_1	dizer	eu | presente	digo	I talk
36_2	dizer	ele/a (vc) | presente	diz	he talks
36_3	dizer	nós | presente	dizemos	we talk
36_4	dizer	eles/as (vcs) | presente	dizem	they talk
36_5	dizer	eu | imperfeito	dizia	I used to talk
36_6	dizer	ele/a (vc) | imperfeito	dizia	he used to talk
36_7	dizer	nós | imperfeito	dizíamos	we used to talk
36_8	dizer	eles/as (vcs) | imperfeito	diziam	they used to talk
36_9	dizer	eu | pretérito	disse	I talked
36_10	dizer	ele/a (vc) | pretérito	disse	he talked
36_11	dizer	nós | pretérito	dissemos	we talked
36_12	dizer	eles/as (vcs) | pretérito	disseram	they talked
36_13	dizer	eu | condicional	diria	I would talk
36_14	dizer	ele/a (vc) | condicional	diria	he would talk
36_15	dizer	nós | condicional	diríamos	we would talk
36_16	dizer	eles/as (vcs) | condicional	diriam	they would talk
36_17	dizer	ele/a (vc) | imperativo	diga	talk!
36_18	dizer	nós | imperativo	digamos	talk!
36_19	dizer	eles/as (vcs) | imperativo	digam	talk!
36_20	dizer	| gerundo	dizendo	talking
36_21	dizer	| particípio	dito	talked
36_22	dizer	eu | presente subjuntivo	diga	(that) I talk
36_23	dizer	ele/a (vc) | presente subjuntivo	diga	(that) he talk
36_24	dizer	nós | presente subjuntivo	digamos	(that) we talk
36_25	dizer	eles/as (vcs) | presente subjuntivo	digam	(that) they talk
36_26	dizer	eu | imperfeito subjuntivo	dissesse	(if) I talked
36_27	dizer	ele/a (vc) | imperfeito subjuntivo	dissesse	(if) he talked
36_28	dizer	nós | imperfeito subjuntivo	disséssemos	(if) we talked
36_29	dizer	eles/as (vcs) | imperfeito subjuntivo	dissessem	(if) they talked
36_30	dizer	eu | futuro subjuntivo	disser	if/when I talk
36_31	dizer	ele/a (vc) | futuro subjuntivo	disser	if/when he talks
36_32	dizer	nós | futuro subjuntivo	dissermos	if/when we talk
36_33	dizer	eles/as (vcs) | futuro subjuntivo	disserem	if/when they talk
36_34	dizer	eu | pessoal infinitivo	dizer	for me to talk
36_35	dizer	ele/a (vc) | pessoal infinitivo	dizer	for him to talk
36_36	dizer	nós | pessoal infinitivo	dizermos	for us to talk
36_37	dizer	eles/as (vcs) | pessoal infinitivo	dizerem	for them to talk
37_1	pedir	eu | presente	peço	I talk
37_2	pedir	ele/a (vc) | presente	pede	he talks
37_3	pedir	nós | presente	pedimos	we talk
37_4	pedir	eles/as (vcs) | presente	pedem	they talk
37_5	pedir	eu | imperfeito	pedia	I used to talk
37_6	pedir	ele/a (vc) | imperfeito	pedia	he used to talk
37_7	pedir	nós | imperfeito	pedíamos	we used to talk
37_8	pedir	eles/as (vcs) | imperfeito	pediam	they used to talk
37_9	pedir	eu | pretérito	pedi	I talked
37_10	pedir	ele/a (vc) | pretérito	pediu	he talked
37_11	pedir	nós | pretérito	pedimos	we talked
37_12	pedir	eles/as (vcs) | pretérito	pediram	they talked
37_13	pedir	eu | condicional	pediria	I would talk
37_14	pedir	ele/a (vc) | condicional	pediria	he would talk
37_15	pedir	nós | condicional	pediríamos	we would talk
37_16	pedir	eles/as (vcs) | condicional	pediriam	they would talk
37_17	pedir	ele/a (vc) | imperativo	peça	talk!
37_18	pedir	nós | imperativo	peçamos	talk!
37_19	pedir	eles/as (vcs) | imperativo	peçam	talk!
37_20	pedir	| gerundo	pedindo	talking
37_21	pedir	| particípio	pedido	talked
37_22	pedir	eu | presente subjuntivo	peça	(that) I talk
37_23	pedir	ele/a (vc) | presente subjuntivo	peça	(that) he talk
37_24	pedir	nós | presente subjuntivo	peçamos	(that) we talk
37_25	pedir	eles/as (vcs) | presente subjuntivo	peçam	(that) they talk
37_26	pedir	eu | imperfeito subjuntivo	pedisse	(if) I talked
37_27	pedir	ele/a (vc) | imperfeito subjuntivo	pedisse	(if) he talked
37_28	pedir	nós | imperfeito subjuntivo	pedíssemos	(if) we talked
37_29	pedir	eles/as (vcs) | imperfeito subjuntivo	pedissem	(if) they talked
37_30	pedir	eu | futuro subjuntivo	pedir	if/when I talk
37_31	pedir	ele/a (vc) | futuro subjuntivo	pedir	if/when he talks
37_32	pedir	nós | futuro subjuntivo	pedirmos	if/when we talk
37_33	pedir	eles/as (vcs) | futuro subjuntivo	pedirem	if/when they talk
37_34	pedir	eu | pessoal infinitivo	pedir	for me to talk
37_35	pedir	ele/a (vc) | pessoal infinitivo	pedir	for him to talk
37_36	pedir	nós | pessoal infinitivo	pedirmos	for us to talk
37_37	pedir	eles/as (vcs) | pessoal infinitivo	pedirem	for them to talk
38_1	medir	eu | presente	meço	I talk
38_2	medir	ele/a (vc) | presente	mede	he talks
38_3	medir	nós | presente	medimos	we talk
38_4	medir	eles/as (vcs) | presente	medem	they talk
38_5	medir	eu | imperfeito	media	I used to talk
38_6	medir	ele/a (vc) | imperfeito	media	he used to talk
38_7	medir	nós | imperfeito	medíamos	we used to talk
38_8	medir	eles/as (vcs) | imperfeito	mediam	they used to talk
38_9	medir	eu | pretérito	medi	I talked
38_10	medir	ele/a (vc) | pretérito	mediu	he talked
38_11	medir	nós | pretérito	medimos	we talked
38_12	medir	eles/as (vcs) | pretérito	mediram	they talked
38_13	medir	eu | condicional	mediria	I would talk
38_14	medir	ele/a (vc) | condicional	mediria	he would talk
38_15	medir	nós | condicional	mediríamos	we would talk
38_16	medir	eles/as (vcs) | condicional	mediriam	they would talk
38_17	medir	ele/a (vc) | imperativo	meça	talk!
38_18	medir	nós | imperativo	meçamos	talk!
38_19	medir	eles/as (vcs) | imperativo	meçam	talk!
38_20	medir	| gerundo	medindo	talking
38_21	medir	| particípio	medido	talked
38_22	medir	eu | presente subjuntivo	meça	(that) I talk
38_23	medir	ele/a (vc) | presente subjuntivo	meça	(that) he talk
38_24	medir	nós | presente subjuntivo	meçamos	(that) we talk
38_25	medir	eles/as (vcs) | presente subjuntivo	meçam	(that) they talk
38_26	medir	eu | imperfeito subjuntivo	medisse	(if) I talked
38_27	medir	ele/a (vc) | imperfeito subjuntivo	medisse	(if) he talked
38_28	medir	nós | imperfeito subjuntivo	medíssemos	(if) we talked
38_29	medir	eles/as (vcs) | imperfeito subjuntivo	medissem	(if) they talked
38_30	medir	eu | futuro subjuntivo	medir	if/when I talk
38_31	medir	ele/a (vc) | futuro subjuntivo	medir	if/when he talks
38_32	medir	nós | futuro subjuntivo	medirmos	if/when we talk
38_33	medir	eles/as (vcs) | futuro subjuntivo	medirem	if/when they talk
38_34	medir	eu | pessoal infinitivo	medir	for me to talk
38_35	medir	ele/a (vc) | pessoal infinitivo	medir	for him to talk
38_36	medir	nós | pessoal infinitivo	medirmos	for us to talk
38_37	medir	eles/as (vcs) | pessoal infinitivo	medirem	for them to talk
39_1	haver	eu | presente	hei	I talk
39_2	haver	ele/a (vc) | presente	há	he talks
39_3	haver	nós | presente	havemos	we talk
39_4	haver	eles/as (vcs) | presente	hão	they talk
39_5	haver	eu | imperfeito	havia	I used to talk
39_6	haver	ele/a (vc) | imperfeito	havia	he used to talk
39_7	haver	nós | imperfeito	havíamos	we used to talk
39_8	haver	eles/as (vcs) | imperfeito	haviam	they used to talk
39_9	haver	eu | pretérito	houve	I talked
39_10	haver	ele/a (vc) | pretérito	houve	he talked
39_11	haver	nós | pretérito	houvemos	we talked
39_12	haver	eles/as (vcs) | pretérito	houveram	they talked
39_13	haver	eu | condicional	haveria	I would talk
39_14	haver	ele/a (vc) | condicional	haveria	he would talk
39_15	haver	nós | condicional	haveríamos	we would talk
39_16	haver	eles/as (vcs) | condicional	haveriam	they would talk
39_17	haver	ele/a (vc) | imperativo	haja	talk!
39_18	haver	nós | imperativo	hajamos	talk!
39_19	haver	eles/as (vcs) | imperativo	hajam	talk!
39_20	haver	| gerundo	havendo	talking
39_21	haver	| particípio	havido	talked
39_22	haver	eu | presente subjuntivo	haja	(that) I talk
39_23	haver	ele/a (vc) | presente subjuntivo	haja	(that) he talk
39_24	haver	nós | presente subjuntivo	hajamos	(that) we talk
39_25	haver	eles/as (vcs) | presente subjuntivo	hajam	(that) they talk
39_26	haver	eu | imperfeito subjuntivo	houvesse	(if) I talked
39_27	haver	ele/a (vc) | imperfeito subjuntivo	houvesse	(if) he talked
39_28	haver	nós | imperfeito subjuntivo	houvéssemos	(if) we talked
39_29	haver	eles/as (vcs) | imperfeito subjuntivo	houvessem	(if) they talked
39_30	haver	eu | futuro subjuntivo	houver	if/when I talk
39_31	haver	ele/a (vc) | futuro subjuntivo	houver	if/when he talks
39_32	haver	nós | futuro subjuntivo	houvermos	if/when we talk
39_33	haver	eles/as (vcs) | futuro subjuntivo	houverem	if/when they talk
39_34	haver	eu | pessoal infinitivo	haver	for me to talk
39_35	haver	ele/a (vc) | pessoal infinitivo	haver	for him to talk
39_36	haver	nós | pessoal infinitivo	havermos	for us to talk
39_37	haver	eles/as (vcs) | pessoal infinitivo	haverem	for them to talk
40_1	caber	eu | presente	caibo	I talk
40_2	caber	ele/a (vc) | presente	cabe	he talks
40_3	caber	nós | presente	cabemos	we talk
40_4	caber	eles/as (vcs) | presente	cabem	they talk
40_5	caber	eu | imperfeito	cabia	I used to talk
40_6	caber	ele/a (vc) | imperfeito	cabia	he used to talk
40_7	caber	nós | imperfeito	cabíamos	we used to talk
40_8	caber	eles/as (vcs) | imperfeito	cabiam	they used to talk
40_9	caber	eu | pretérito	coube	I talked
40_10	caber	ele/a (vc) | pretérito	coube	he talked
40_11	caber	nós | pretérito	coubemos	we talked
40_12	caber	eles/as (vcs) | pretérito	couberam	they talked
40_13	caber	eu | condicional	caberia	I would talk
40_14	caber	ele/a (vc) | condicional	caberia	he would talk
40_15	caber	nós | condicional	caberíamos	we would talk
40_16	caber	eles/as (vcs) | condicional	caberiam	they would talk
40_17	caber	ele/a (vc) | imperativo	caiba	talk!
40_18	caber	nós | imperativo	caibamos	talk!
40_19	caber	eles/as (vcs) | imperativo	caibam	talk!
40_20	caber	| gerundo	cabendo	talking
40_21	caber	| particípio	cabido	talked
40_22	caber	eu | presente subjuntivo	caiba	(that) I talk
40_23	caber	ele/a (vc) | presente subjuntivo	caiba	(that) he talk
40_24	caber	nós | presente subjuntivo	caibamos	(that) we talk
40_25	caber	eles/as (vcs) | presente subjuntivo	caibam	(that) they talk
40_26	caber	eu | imperfeito subjuntivo	coubesse	(if) I talked
40_27	caber	ele/a (vc) | imperfeito subjuntivo	coubesse	(if) he talked
40_28	caber	nós | imperfeito subjuntivo	coubéssemos	(if) we talked
40_29	caber	eles/as (vcs) | imperfeito subjuntivo	coubessem	(if) they talked
40_30	caber	eu | futuro subjuntivo	couber	if/when I talk
40_31	caber	ele/a (vc) | futuro subjuntivo	couber	if/when he talks
40_32	caber	nós | futuro subjuntivo	coubermos	if/when we talk
40_33	caber	eles/as (vcs) | futuro subjuntivo	couberem	if/when they talk
40_34	caber	eu | pessoal infinitivo	caber	for me to talk
40_35	caber	ele/a (vc) | pessoal infinitivo	caber	for him to talk
40_36	caber	nós | pessoal infinitivo	cabermos	for us to talk
40_37	caber	eles/as (vcs) | pessoal infinitivo	caberem	for them to talk
41_1	valer	eu | presente	valho	I talk
41_2	valer	ele/a (vc) | presente	vale	he talks
41_3	valer	nós | presente	valemos	we talk
41_4	valer	eles/as (vcs) | presente	valem	they talk
41_5	valer	eu | imperfeito	valia	I used to talk
41_6	valer	ele/a (vc) | imperfeito	valia	he used to talk
41_7	valer	nós | imperfeito	valíamos	we used to talk
41_8	valer	eles/as (vcs) | imperfeito	valiam	they used to talk
41_9	valer	eu | pretérito	vali	I talked
41_10	valer	ele/a (vc) | pretérito	valeu	he talked
41_11	valer	nós | pretérito	valemos	we talked
41_12	valer	eles/as (vcs) | pretérito	valeram	they talked
41_13	valer	eu | condicional	valeria	I would talk
41_14	valer	ele/a (vc) | condicional	valeria	he would talk
41_15	valer	nós | condicional	valeríamos	we would talk
41_16	valer	eles/as (vcs) | condicional	valeriam	they would talk
41_17	valer	ele/a (vc) | imperativo	valha	talk!
41_18	valer	nós | imperativo	valhamos	talk!
41_19	valer	eles/as (vcs) | imperativo	valham	talk!
41_20	valer	| gerundo	valendo	talking
41_21	valer	| particípio	valido	talked
41_22	valer	eu | presente subjuntivo	valha	(that) I talk
41_23	valer	ele/a (vc) | presente subjuntivo	valha	(that) he talk
41_24	valer	nós | presente subjuntivo	valhamos	(that) we talk
41_25	valer	eles/as (vcs) | presente subjuntivo	valham	(that) they talk
41_26	valer	eu | imperfeito subjuntivo	valesse	(if) I talked
41_27	valer	ele/a (vc) | imperfeito subjuntivo	valesse	(if) he talked
41_28	valer	nós | imperfeito subjuntivo	valêssemos	(if) we talked
41_29	valer	eles/as (vcs) | imperfeito subjuntivo	valessem	(if) they talked
41_30	valer	eu | futuro subjuntivo	valer	if/when I talk
41_31	valer	ele/a (vc) | futuro subjuntivo	valer	if/when he talks
41_32	valer	nós | futuro subjuntivo	valermos	if/when we talk
41_33	valer	eles/as (vcs) | futuro subjuntivo	valerem	if/when they talk
41_34	valer	eu | pessoal infinitivo	valer	for me to talk
41_35	valer	ele/a (vc) | pessoal infinitivo	valer	for him to talk
41_36	valer	nós | pessoal infinitivo	valermos	for us to talk
41_37	valer	eles/as (vcs) | pessoal infinitivo	valerem	for them to talk