0_cantar	cantar	cantar	5	• | infinitivo<br>• eu | futuro subjuntivo<br>• ele/a (vc) | futuro subjuntivo<br>• eu | pessoal infinitivo<br>• ele/a (vc) | pessoal infinitivo
0_canto	canto	cantar	1	• eu | presente
0_canta	canta	cantar	1	• ele/a (vc) | presente
0_cantamos	cantamos	cantar	2	• nós | presente<br>• nós | pretérito
0_cantam	cantam	cantar	1	• eles/as (vcs) | presente
0_cantava	cantava	cantar	2	• eu | imperfeito<br>• ele/a (vc) | imperfeito
0_cantávamos	cantávamos	cantar	1	• nós | imperfeito
0_cantavam	cantavam	cantar	1	• eles/as (vcs) | imperfeito
0_cantei	cantei	cantar	1	• eu | pretérito
0_cantou	cantou	cantar	1	• ele/a (vc) | pretérito
0_cantaram	cantaram	cantar	1	• eles/as (vcs) | pretérito
0_cantaria	cantaria	cantar	2	• eu | condicional<br>• ele/a (vc) | condicional
0_cantaríamos	cantaríamos	cantar	1	• nós | condicional
0_cantariam	cantariam	cantar	1	• eles/as (vcs) | condicional
0_cante	cante	cantar	3	• ele/a (vc) | imperativo<br>• eu | presente subjuntivo<br>• ele/a (vc) | presente subjuntivo
0_cantemos	cantemos	cantar	2	• nós | imperativo<br>• nós | presente subjuntivo
0_cantem	cantem	cantar	2	• eles/as (vcs) | imperativo<br>• eles/as (vcs) | presente subjuntivo
0_cantando	cantando	cantar	1	• | gerundo
0_cantado	cantado	cantar	1	• | particípio
0_cantasse	cantasse	cantar	2	• eu | imperfeito subjuntivo<br>• ele/a (vc) | imperfeito subjuntivo
0_cantássemos	cantássemos	cantar	1	• nós | imperfeito subjuntivo
0_cantassem	cantassem	cantar	1	• eles/as (vcs) | imperfeito subjuntivo
0_cantarmos	cantarmos	cantar	2	• nós | futuro subjuntivo<br>• nós | pessoal infinitivo
0_cantarem	cantarem	cantar	2	• eles/as (vcs) | futuro subjuntivo<br>• eles/as (vcs) | pessoal infinitivo
1_correr	correr	correr	5	• | infinitivo<br>• eu | futuro subjuntivo<br>• ele/a (vc) | futuro subjuntivo<br>• eu | pessoal infinitivo<br>• ele/a (vc) | pessoal infinitivo
1_corro	corro	correr	1	• eu | presente
1_corre	corre	correr	1	• ele/a (vc) | presente
1_corremos	corremos	correr	2	• nós | presente<br>• nós | pretérito
1_correm	correm	correr	1	• eles/as (vcs) | presente
1_corria	corria	correr	2	• eu | imperfeito<br>• ele/a (vc) | imperfeito
1_corríamos	corríamos	correr	1	• nós | imperfeito
1_corriam	corriam	correr	1	• eles/as (vcs) | imperfeito
1_corri	corri	correr	1	• eu | pretérito
1_correu	correu	correr	1	• ele/a (vc) | pretérito
1_correram	correram	correr	1	• eles/as (vcs) | pretérito
1_correria	correria	correr	2	• eu | condicional<br>• ele/a (vc) | condicional
1_correríamos	correríamos	correr	1	• nós | condicional
1_correriam	correriam	correr	1	• eles/as (vcs) | condicional
1_corra	corra	correr	3	• ele/a (vc) | imperativo<br>• eu | presente subjuntivo<br>• ele/a (vc) | presente subjuntivo
1_corramos	corramos	correr	2	• nós | imperativo<br>• nós | presente subjuntivo
1_corram	corram	correr	2	• eles/as (vcs) | imperativo<br>• eles/as (vcs) | presente subjuntivo
1_correndo	correndo	correr	1	• | gerundo
1_corrido	corrido	correr	1	• | particípio
1_corresse	corresse	correr	2	• eu | imperfeito subjuntivo<br>• ele/a (vc) | imperfeito subjuntivo
1_corrêssemos	corrêssemos	correr	1	• nós | imperfeito subjuntivo
1_corressem	corressem	correr	1	• eles/as (vcs) | imperfeito subjuntivo
1_corrermos	corrermos	correr	2	• nós | futuro subjuntivo<br>• nós | pessoal infinitivo
1_correrem	correrem	correr	2	• eles/as (vcs) | futuro subjuntivo<br>• eles/as (vcs) | pessoal infinitivo
2_partir	partir	partir	5	• | infinitivo<br>• eu | futuro subjuntivo<br>• ele/a (vc) | futuro subjuntivo<br>• eu | pessoal infinitivo<br>• ele/a (vc) | pessoal infinitivo
2_parto	parto	partir	1	• eu | presente
2_parte	parte	partir	1	• ele/a (vc) | presente
2_partimos	partimos	partir	2	• nós | presente<br>• nós | pretérito
2_partem	partem	partir	1	• eles/as (vcs) | presente
2_partia	partia	partir	2	• eu | imperfeito<br>• ele/a (vc) | imperfeito
2_partíamos	partíamos	partir	1	• nós | imperfeito
2_partiam	partiam	partir	1	• eles/as (vcs) | imperfeito
2_parti	parti	partir	1	• eu | pretérito
2_partiu	partiu	partir	1	• ele/a (vc) | pretérito
2_partiram	partiram	partir	1	• eles/as (vcs) | pretérito
2_partiria	partiria	partir	2	• eu | condicional<br>• ele/a (vc) | condicional
2_partiríamos	partiríamos	partir	1	• nós | condicional
2_partiriam	partiriam	partir	1	• eles/as (vcs) | condicional
2_parta	parta	partir	3	• ele/a (vc) | imperativo<br>• eu | presente subjuntivo<br>• ele/a (vc) | presente subjuntivo
2_partamos	partamos	partir	2	• nós | imperativo<br>• nós | presente subjuntivo
2_partam	partam	partir	2	• eles/as (vcs) | imperativo<br>• eles/as (vcs) | presente subjuntivo
2_partindo	partindo	partir	1	• | gerundo
2_partido	partido	partir	1	• | particípio
2_partisse	partisse	partir	2	• eu | imperfeito subjuntivo<br>• ele/a (vc) | imperfeito subjuntivo
2_partíssemos	partíssemos	partir	1	• nós | imperfeito subjuntivo
2_partissem	partissem	partir	1	• eles/as (vcs) | imperfeito subjuntivo
2_partirmos	partirmos	partir	2	• nós | futuro subjuntivo<br>• nós | pessoal infinitivo
2_partirem	partirem	partir	2	• eles/as (vcs) | futuro subjuntivo<br>• eles/as (vcs) | pessoal infinitivo
3_pegar	pegar	pegar	5	• | infinitivo<br>• eu | futuro subjuntivo<br>• ele/a (vc) | futuro subjuntivo<br>• eu | pessoal infinitivo<br>• ele/a (vc) | pessoal infinitivo
3_pego	pego	pegar	1	• eu | presente
3_pega	pega	pegar	1	• ele/a (vc) | presente
3_pegamos	pegamos	pegar	2	• nós | presente<br>• nós | pretérito
3_pegam	pegam	pegar	1	• eles/as (vcs) | presente
3_pegava	pegava	pegar	2	• eu | imperfeito<br>• ele/a (vc) | imperfeito
3_pegávamos	pegávamos	pegar	1	• nós | imperfeito
3_pegavam	pegavam	pegar	1	• eles/as (vcs) | imperfeito
3_peguei	peguei	pegar	1	• eu | pretérito
3_pegou	pegou	pegar	1	• ele/a (vc) | pretérito
3_pegaram	pegaram	pegar	1	• eles/as (vcs) | pretérito
3_pegaria	pegaria	pegar	2	• eu | condicional<br>• ele/a (vc) | condicional
3_pegaríamos	pegaríamos	pegar	1	• nós | condicional
3_pegariam	pegariam	pegar	1	• eles/as (vcs) | condicional
3_pegue	pegue	pegar	3	• ele/a (vc) | imperativo<br>• eu | presente subjuntivo<br>• ele/a (vc) | presente subjuntivo
3_peguemos	peguemos	pegar	2	• nós | imperativo<br>• nós | presente subjuntivo
3_peguem	peguem	pegar	2	• eles/as (vcs) | imperativo<br>• eles/as (vcs) | presente subjuntivo
3_pegando	pegando	pegar	1	• | gerundo
3_pegado	pegado	pegar	1	• | particípio
3_pegasse	pegasse	pegar	2	• eu | imperfeito subjuntivo<br>• ele/a (vc) | imperfeito subjuntivo
3_pegássemos	pegássemos	pegar	1	• nós | imperfeito subjuntivo
3_pegassem	pegassem	pegar	1	• eles/as (vcs) | imperfeito subjuntivo
3_pegarmos	pegarmos	pegar	2	• nós | futuro subjuntivo<br>• nós | pessoal infinitivo
3_pegarem	pegarem	pegar	2	• eles/as (vcs) | futuro subjuntivo<br>• eles/as (vcs) | pessoal infinitivo
4_ficar	ficar	ficar	5	• | infinitivo<br>• eu | futuro subjuntivo<br>• ele/a (vc) | futuro subjuntivo<br>• eu | pessoal infinitivo<br>• ele/a (vc) | pessoal infinitivo
4_fico	fico	ficar	1	• eu | presente
4_fica	fica	ficar	1	• ele/a (vc) | presente
4_ficamos	ficamos	ficar	2	• nós | presente<br>• nós | pretérito
4_ficam	ficam	ficar	1	• eles/as (vcs) | presente
4_ficava	ficava	ficar	2	• eu | imperfeito<br>• ele/a (vc) | imperfeito
4_ficávamos	ficávamos	ficar	1	• nós | imperfeito
4_ficavam	ficavam	ficar	1	• eles/as (vcs) | imperfeito
4_fiquei	fiquei	ficar	1	• eu | pretérito
4_ficou	ficou	ficar	1	• ele/a (vc) | pretérito
4_ficaram	ficaram	ficar	1	• eles/as (vcs) | pretérito
4_ficaria	ficaria	ficar	2	• eu | condicional<br>• ele/a (vc) | condicional
4_ficaríamos	ficaríamos	ficar	1	• nós | condicional
4_ficariam	ficariam	ficar	1	• eles/as (vcs) | condicional
4_fique	fique	ficar	3	• ele/a (vc) | imperativo<br>• eu | presente subjuntivo<br>• ele/a (vc) | presente subjuntivo
4_fiquemos	fiquemos	ficar	2	• nós | imperativo<br>• nós | presente subjuntivo
4_fiquem	fiquem	ficar	2	• eles/as (vcs) | imperativo<br>• eles/as (vcs) | presente subjuntivo
4_ficando	ficando	ficar	1	• | gerundo
4_ficado	ficado	ficar	1	• | particípio
4_ficasse	ficasse	ficar	2	• eu | imperfeito subjuntivo<br>• ele/a (vc) | imperfeito subjuntivo
4_ficássemos	ficássemos	ficar	1	• nós | imperfeito subjuntivo
4_ficassem	ficassem	ficar	1	• eles/as (vcs) | imperfeito subjuntivo
4_ficarmos	ficarmos	ficar	2	• nós | futuro subjuntivo<br>• nós | pessoal infinitivo
4_ficarem	ficarem	ficar	2	• eles/as (vcs) | futuro subjuntivo<br>• eles/as (vcs) | pessoal infinitivo
5_começar	começar	começar	5	• | infinitivo<br>• eu | futuro subjuntivo<br>• ele/a (vc) | futuro subjuntivo<br>• eu | pessoal infinitivo<br>• ele/a (vc) | pessoal infinitivo
5_começo	começo	começar	1	• eu | presente
5_começa	começa	começar	1	• ele/a (vc) | presente
5_começamos	começamos	começar	2	• nós | presente<br>• nós | pretérito
5_começam	começam	começar	1	• eles/as (vcs) | presente
5_começava	começava	começar	2	• eu | imperfeito<br>• ele/a (vc) | imperfeito
5_começávamos	começávamos	começar	1	• nós | imperfeito
5_começavam	começavam	começar	1	• eles/as (vcs) | imperfeito
5_comecei	comecei	começar	1	• eu | pretérito
5_começou	começou	começar	1	• ele/a (vc) | pretérito
5_começaram	começaram	começar	1	• eles/as (vcs) | pretérito
5_começaria	começaria	começar	2	• eu | condicional<br>• ele/a (vc) | condicional
5_começaríamos	começaríamos	começar	1	• nós | condicional
5_começariam	começariam	começar	1	• eles/as (vcs) | condicional
5_comece	comece	começar	3	• ele/a (vc) | imperativo<br>• eu | presente subjuntivo<br>• ele/a (vc) | presente subjuntivo
5_comecemos	comecemos	começar	2	• nós | imperativo<br>• nós | presente subjuntivo
5_comecem	comecem	começar	2	• eles/as (vcs) | imperativo<br>• eles/as (vcs) | presente subjuntivo
5_começando	começando	começar	1	• | gerundo
5_começado	começado	começar	1	• | particípio
5_começasse	começasse	começar	2	• eu | imperfeito subjuntivo<br>• ele/a (vc) | imperfeito subjuntivo
5_começássemos	começássemos	começar	1	• nós | imperfeito subjuntivo
5_começassem	começassem	começar	1	• eles/as (vcs) | imperfeito subjuntivo
5_começarmos	começarmos	começar	2	• nós | futuro subjuntivo<br>• nós | pessoal infinitivo
5_começarem	começarem	começar	2	• eles/as (vcs) | futuro subjuntivo<br>• eles/as (vcs) | pessoal infinitivo
6_seguir	seguir	seguir	5	• | infinitivo<br>• eu | futuro subjuntivo<br>• ele/a (vc) | futuro subjuntivo<br>• eu | pessoal infinitivo<br>• ele/a (vc) | pessoal infinitivo
6_sigo	sigo	seguir	1	• eu | presente
6_segue	segue	seguir	1	• ele/a (vc) | presente
6_seguimos	seguimos	seguir	2	• nós | presente<br>• nós | pretérito
6_seguem	seguem	seguir	1	• eles/as (vcs) | presente
6_seguia	seguia	seguir	2	• eu | imperfeito<br>• ele/a (vc) | imperfeito
6_seguíamos	seguíamos	seguir	1	• nós | imperfeito
6_seguiam	seguiam	seguir	1	• eles/as (vcs) | imperfeito
6_segui	segui	seguir	1	• eu | pretérito
6_seguiu	seguiu	seguir	1	• ele/a (vc) | pretérito
6_seguiram	seguiram	seguir	1	• eles/as (vcs) | pretérito
6_seguiria	seguiria	seguir	2	• eu | condicional<br>• ele/a (vc) | condicional
6_seguiríamos	seguiríamos	seguir	1	• nós | condicional
6_seguiriam	seguiriam	seguir	1	• eles/as (vcs) | condicional
6_siga	siga	seguir	3	• ele/a (vc) | imperativo<br>• eu | presente subjuntivo<br>• ele/a (vc) | presente subjuntivo
6_sigamos	sigamos	seguir	2	• nós | imperativo<br>• nós | presente subjuntivo
6_sigam	sigam	seguir	2	• eles/as (vcs) | imperativo<br>• eles/as (vcs) | presente subjuntivo
6_seguindo	seguindo	seguir	1	• | gerundo
6_seguido	seguido	seguir	1	• | particípio
6_seguisse	seguisse	seguir	2	• eu | imperfeito subjuntivo<br>• ele/a (vc) | imperfeito subjuntivo
6_seguíssemos	seguíssemos	seguir	1	• nós | imperfeito subjuntivo
6_seguissem	seguissem	seguir	1	• eles/as (vcs) | imperfeito subjuntivo
6_seguirmos	seguirmos	seguir	2	• nós | futuro subjuntivo<br>• nós | pessoal infinitivo
6_seguirem	seguirem	seguir	2	• eles/as (vcs) | futuro subjuntivo<br>• eles/as (vcs) | pessoal infinitivo
7_crescer	crescer	crescer	5	• | infinitivo<br>• eu | futuro subjuntivo<br>• ele/a (vc) | futuro subjuntivo<br>• eu | pessoal infinitivo<br>• ele/a (vc) | pessoal infinitivo
7_cresço	cresço	crescer	1	• eu | presente
7_cresce	cresce	crescer	1	• ele/a (vc) | presente
7_crescemos	crescemos	crescer	2	• nós | presente<br>• nós | pretérito
7_crescem	crescem	crescer	1	• eles/as (vcs) | presente
7_crescia	crescia	crescer	2	• eu | imperfeito<br>• ele/a (vc) | imperfeito
7_crescíamos	crescíamos	crescer	1	• nós | imperfeito
7_cresciam	cresciam	crescer	1	• eles/as (vcs) | imperfeito
7_cresci	cresci	crescer	1	• eu | pretérito
7_cresceu	cresceu	crescer	1	• ele/a (vc) | pretérito
7_cresceram	cresceram	crescer	1	• eles/as (vcs) | pretérito
7_cresceria	cresceria	crescer	2	• eu | condicional<br>• ele/a (vc) | condicional
7_cresceríamos	cresceríamos	crescer	1	• nós | condicional
7_cresceriam	cresceriam	crescer	1	• eles/as (vcs) | condicional
7_cresça	cresça	crescer	3	• ele/a (vc) | imperativo<br>• eu | presente subjuntivo<br>• ele/a (vc) | presente subjuntivo
7_cresçamos	cresçamos	crescer	2	• nós | imperativo<br>• nós | presente subjuntivo
7_cresçam	cresçam	crescer	2	• eles/as (vcs) | imperativo<br>• eles/as (vcs) | presente subjuntivo
7_crescendo	crescendo	crescer	1	• | gerundo
7_crescido	crescido	crescer	1	• | particípio
7_crescesse	crescesse	crescer	2	• eu | imperfeito subjuntivo<br>• ele/a (vc) | imperfeito subjuntivo
7_crescêssemos	crescêssemos	crescer	1	• nós | imperfeito subjuntivo
7_crescessem	crescessem	crescer	1	• eles/as (vcs) | imperfeito subjuntivo
7_crescermos	crescermos	crescer	2	• nós | futuro subjuntivo<br>• nós | pessoal infinitivo
7_crescerem	crescerem	crescer	2	• eles/as (vcs) | futuro subjuntivo<br>• eles/as (vcs) | pessoal infinitivo